date	version	count
2018-04-01	1.28.3	42
2018-04-01	1.30.0 (RC)	38
2018-04-01	1.30.0 (WMF)	35
2018-04-01	1.31.0 (WMF)	32
2018-04-01	1.29.0 (WMF)	10
2018-04-01	1.28.0 (RC)	2
2018-04-01	1.28.0 (ALPHA)	2
2018-04-01	1.31.0	1
2018-04-01	1.25.3	1
2018-04-08	1.30.0	16494
2018-04-08	1.29.1	9891
2018-04-08	1.28.2	8819
2018-04-08	1.29.0	4943
2018-04-08	1.29.2	4092
2018-04-08	1.28.1	2522
2018-04-08	1.28.0	2106
2018-04-08	1.31.0 (ALPHA)	566
2018-04-08	1.30.0 (ALPHA)	343
2018-04-08	1.29.0 (ALPHA)	80
2018-04-08	1.29.0 (RC)	44
2018-04-08	1.28.3	43
2018-04-08	1.30.0 (RC)	38
2018-04-08	1.31.0 (WMF)	35
2018-04-08	1.30.0 (WMF)	35
2018-04-08	1.29.0 (WMF)	10
2018-04-08	1.28.0 (RC)	2
2018-04-08	1.28.0 (ALPHA)	2
2018-04-08	1.31.0	1
2018-04-08	1.25.3	1
2018-04-15	1.30.0	17746
2018-04-15	1.29.1	9895
2018-04-15	1.28.2	8809
2018-04-15	1.29.0	4947
2018-04-15	1.29.2	4107
2018-04-15	1.28.1	2520
2018-04-15	1.28.0	2114
2018-04-15	1.31.0 (ALPHA)	566
2018-04-15	1.30.0 (ALPHA)	343
2018-04-15	1.29.0 (ALPHA)	80
2018-04-15	1.28.3	45
2018-04-15	1.29.0 (RC)	44
2018-04-15	1.30.0 (RC)	38
2018-04-15	1.31.0 (WMF)	36
2018-04-15	1.30.0 (WMF)	35
2018-04-15	1.32.0 (ALPHA)	15
2018-04-15	1.29.0 (WMF)	10
2018-04-15	1.28.0 (RC)	2
2018-04-15	1.31.0 (RC)	2
2018-04-15	1.28.0 (ALPHA)	2
2018-04-15	1.31.0	1
2018-04-15	1.25.3	1
2018-04-22	1.30.0	19062
2018-04-22	1.29.1	9902
2018-04-22	1.28.2	8805
2018-04-22	1.29.0	4950
2018-04-22	1.29.2	4131
2018-04-22	1.28.1	2523
2018-04-22	1.28.0	2120
2018-04-22	1.31.0 (ALPHA)	562
2018-04-22	1.30.0 (ALPHA)	343
2018-04-22	1.29.0 (ALPHA)	80
2018-04-22	1.28.3	46
2018-04-22	1.32.0 (ALPHA)	44
2018-04-22	1.29.0 (RC)	44
2018-04-22	1.30.0 (RC)	38
2018-04-22	1.31.0 (WMF)	35
2018-04-22	1.30.0 (WMF)	35
2018-04-22	1.29.0 (WMF)	10
2018-04-22	1.31.0 (RC)	6
2018-04-22	1.28.0 (RC)	2
2018-04-22	1.28.0 (ALPHA)	2
2018-04-22	1.32.0 (WMF)	2
2018-04-22	1.31.0	1
2018-04-22	1.25.3	1
2018-04-29	1.30.0	20259
2018-04-29	1.29.1	9906
2018-04-29	1.28.2	8802
2018-04-29	1.29.0	4953
2018-04-29	1.29.2	4155
2018-04-29	1.28.1	2526
2018-04-29	1.28.0	2124
2018-04-29	1.31.0 (ALPHA)	557
2018-04-29	1.30.0 (ALPHA)	343
2018-04-29	1.29.0 (ALPHA)	80
2018-04-29	1.32.0 (ALPHA)	72
2018-04-29	1.28.3	47
2018-04-29	1.29.0 (RC)	44
2018-04-29	1.30.0 (RC)	38
2018-04-29	1.31.0 (WMF)	35
2018-04-29	1.30.0 (WMF)	35
2018-04-29	1.31.0 (RC)	15
2018-04-29	1.29.0 (WMF)	10
2018-04-29	1.32.0 (WMF)	3
2018-04-29	1.28.0 (RC)	2
2018-04-29	1.28.0 (ALPHA)	2
2018-04-29	1.31.0	1
2018-04-29	1.25.3	1
2018-05-06	1.30.0	21563
2018-05-06	1.29.1	9909
2018-05-06	1.28.2	8796
2018-05-06	1.29.0	4958
2018-05-06	1.29.2	4185
2018-05-06	1.28.1	2529
2018-05-06	1.28.0	2127
2018-05-06	1.31.0 (ALPHA)	553
2018-05-06	1.30.0 (ALPHA)	343
2018-05-06	1.32.0 (ALPHA)	88
2018-05-06	1.29.0 (ALPHA)	80
2018-05-06	1.28.3	49
2018-05-06	1.29.0 (RC)	44
2018-05-06	1.30.0 (RC)	38
2018-05-06	1.30.0 (WMF)	35
2018-05-06	1.31.0 (WMF)	33
2018-05-06	1.31.0 (RC)	17
2018-05-06	1.29.0 (WMF)	10
2018-05-06	1.32.0 (WMF)	6
2018-05-06	1.28.0 (RC)	2
2018-05-06	1.28.0 (ALPHA)	2
2018-05-06	1.31.0	1
2018-05-06	1.25.3	1
2018-05-13	1.30.0	22954
2018-05-13	1.29.1	9913
2018-05-13	1.28.2	8787
2018-05-13	1.29.0	4958
2018-05-13	1.29.2	4198
2018-05-13	1.28.1	2532
2018-05-13	1.28.0	2139
2018-05-13	1.31.0 (ALPHA)	549
2018-05-13	1.30.0 (ALPHA)	343
2018-05-13	1.32.0 (ALPHA)	107
2018-05-13	1.29.0 (ALPHA)	80
2018-05-13	1.28.3	50
2018-05-13	1.29.0 (RC)	44
2018-05-13	1.30.0 (RC)	38
2018-05-13	1.30.0 (WMF)	35
2018-05-13	1.31.0 (WMF)	33
2018-05-13	1.31.0 (RC)	28
2018-05-13	1.29.0 (WMF)	10
2018-05-13	1.32.0 (WMF)	6
2018-05-13	1.28.0 (RC)	2
2018-05-13	1.28.0 (ALPHA)	2
2018-05-13	1.31.0	1
2018-05-13	1.25.3	1
2018-05-20	1.30.0	24225
2018-05-20	1.29.1	9923
2018-05-20	1.28.2	8780
2018-05-20	1.29.0	4962
2018-05-20	1.29.2	4219
2018-05-20	1.28.1	2536
2018-05-20	1.28.0	2143
2018-05-20	1.31.0 (ALPHA)	547
2018-05-20	1.30.0 (ALPHA)	343
2018-05-20	1.32.0 (ALPHA)	130
2018-05-20	1.29.0 (ALPHA)	80
2018-05-20	1.28.3	48
2018-05-20	1.29.0 (RC)	44
2018-05-20	1.31.0 (RC)	41
2018-05-20	1.30.0 (RC)	37
2018-05-20	1.30.0 (WMF)	35
2018-05-20	1.31.0 (WMF)	33
2018-05-20	1.29.0 (WMF)	10
2018-05-20	1.32.0 (WMF)	5
2018-05-20	1.28.0 (RC)	2
2018-05-20	1.28.0 (ALPHA)	2
2018-05-20	1.31.0	1
2018-05-20	1.25.3	1
2018-05-27	1.30.0	25485
2018-05-27	1.29.1	9924
2018-05-27	1.28.2	8773
2018-05-27	1.29.0	4969
2018-05-27	1.29.2	4236
2018-05-27	1.28.1	2534
2018-05-27	1.28.0	2154
2018-05-27	1.31.0 (ALPHA)	548
2018-05-27	1.30.0 (ALPHA)	342
2018-05-27	1.32.0 (ALPHA)	157
2018-05-27	1.29.0 (ALPHA)	80
2018-05-27	1.31.0 (RC)	65
2018-05-27	1.28.3	48
2018-05-27	1.29.0 (RC)	44
2018-05-27	1.30.0 (RC)	37
2018-05-27	1.30.0 (WMF)	35
2018-05-27	1.31.0 (WMF)	33
2018-05-27	1.29.0 (WMF)	10
2018-05-27	1.32.0 (WMF)	7
2018-05-27	1.28.0 (RC)	2
2018-05-27	1.28.0 (ALPHA)	2
2018-05-27	1.31.0	1
2018-05-27	1.25.3	1
2018-06-03	1.30.0	26883
2018-06-03	1.29.1	9930
2018-06-03	1.28.2	8761
2018-06-03	1.29.0	4969
2018-06-03	1.29.2	4254
2018-06-03	1.28.1	2534
2018-06-03	1.28.0	2163
2018-06-03	1.31.0 (ALPHA)	544
2018-06-03	1.30.0 (ALPHA)	342
2018-06-03	1.32.0 (ALPHA)	170
2018-06-03	1.29.0 (ALPHA)	80
2018-06-03	1.31.0 (RC)	68
2018-06-03	1.28.3	48
2018-06-03	1.29.0 (RC)	44
2018-06-03	1.30.0 (RC)	37
2018-06-03	1.30.0 (WMF)	35
2018-06-03	1.31.0 (WMF)	33
2018-06-03	1.29.0 (WMF)	10
2018-06-03	1.32.0 (WMF)	9
2018-06-03	1.28.0 (RC)	2
2018-06-03	1.28.0 (ALPHA)	2
2018-06-03	1.31.0	1
2018-06-03	1.25.3	1
2018-06-10	1.30.0	27916
2018-06-10	1.29.1	9929
2018-06-10	1.28.2	8753
2018-06-10	1.29.0	4974
2018-06-10	1.29.2	4270
2018-06-10	1.28.1	2535
2018-06-10	1.28.0	2169
2018-06-10	1.31.0 (ALPHA)	543
2018-06-10	1.30.0 (ALPHA)	342
2018-06-10	1.31.0	308
2018-06-10	1.32.0 (ALPHA)	190
2018-06-10	1.29.0 (ALPHA)	80
2018-06-10	1.31.0 (RC)	67
2018-06-10	1.28.3	49
2018-06-10	1.29.0 (RC)	44
2018-06-10	1.30.0 (RC)	37
2018-06-10	1.30.0 (WMF)	35
2018-06-10	1.31.0 (WMF)	32
2018-06-10	1.29.0 (WMF)	10
2018-06-10	1.32.0 (WMF)	9
2018-06-10	1.28.0 (RC)	2
2018-06-10	1.28.0 (ALPHA)	2
2018-06-10	1.25.3	1
2018-06-17	1.30.0	28206
2018-06-17	1.29.1	9932
2018-06-17	1.28.2	8747
2018-06-17	1.29.0	4979
2018-06-17	1.29.2	4292
2018-06-17	1.28.1	2534
2018-06-17	1.28.0	2174
2018-06-17	1.31.0	1027
2018-06-17	1.31.0 (ALPHA)	544
2018-06-17	1.30.0 (ALPHA)	342
2018-06-17	1.32.0 (ALPHA)	196
2018-06-17	1.29.0 (ALPHA)	80
2018-06-17	1.31.0 (RC)	69
2018-06-17	1.28.3	51
2018-06-17	1.29.0 (RC)	44
2018-06-17	1.30.0 (RC)	37
2018-06-17	1.30.0 (WMF)	35
2018-06-17	1.31.0 (WMF)	32
2018-06-17	1.29.0 (WMF)	10
2018-06-17	1.32.0 (WMF)	9
2018-06-17	1.28.0 (RC)	2
2018-06-17	1.28.0 (ALPHA)	2
2018-06-17	1.25.3	1
2018-06-24	1.30.0	28608
2018-06-24	1.29.1	9935
2018-06-24	1.28.2	8746
2018-06-24	1.29.0	4982
2018-06-24	1.29.2	4343
2018-06-24	1.28.1	2535
2018-06-24	1.28.0	2177
2018-06-24	1.31.0	1763
2018-06-24	1.31.0 (ALPHA)	542
2018-06-24	1.30.0 (ALPHA)	343
2018-06-24	1.32.0 (ALPHA)	208
2018-06-24	1.29.0 (ALPHA)	80
2018-06-24	1.31.0 (RC)	72
2018-06-24	1.28.3	51
2018-06-24	1.29.0 (RC)	44
2018-06-24	1.30.0 (RC)	37
2018-06-24	1.30.0 (WMF)	35
2018-06-24	1.31.0 (WMF)	32
2018-06-24	1.32.0 (WMF)	10
2018-06-24	1.29.0 (WMF)	10
2018-06-24	1.28.0 (RC)	2
2018-06-24	1.28.0 (ALPHA)	2
2018-06-24	1.25.3	1
2018-07-01	1.30.0	29155
2018-07-01	1.29.1	9941
2018-07-01	1.28.2	8742
2018-07-01	1.29.0	4988
2018-07-01	1.29.2	4364
2018-07-01	1.28.1	2534
2018-07-01	1.31.0	2396
2018-07-01	1.28.0	2179
2018-07-01	1.31.0 (ALPHA)	542
2018-07-01	1.30.0 (ALPHA)	342
2018-07-01	1.32.0 (ALPHA)	228
2018-07-01	1.29.0 (ALPHA)	80
2018-07-01	1.31.0 (RC)	73
2018-07-01	1.28.3	50
2018-07-01	1.29.0 (RC)	44
2018-07-01	1.30.0 (WMF)	35
2018-07-01	1.30.0 (RC)	34
2018-07-01	1.31.0 (WMF)	32
2018-07-01	1.32.0 (WMF)	14
2018-07-01	1.29.0 (WMF)	10
2018-07-01	1.28.0 (RC)	2
2018-07-01	1.28.0 (ALPHA)	2
2018-07-01	1.25.3	1
2018-07-08	1.30.0	29703
2018-07-08	1.29.1	9942
2018-07-08	1.28.2	8738
2018-07-08	1.29.0	4988
2018-07-08	1.29.2	4389
2018-07-08	1.31.0	3117
2018-07-08	1.28.1	2535
2018-07-08	1.28.0	2188
2018-07-08	1.31.0 (ALPHA)	542
2018-07-08	1.30.0 (ALPHA)	342
2018-07-08	1.32.0 (ALPHA)	248
2018-07-08	1.29.0 (ALPHA)	80
2018-07-08	1.31.0 (RC)	73
2018-07-08	1.28.3	52
2018-07-08	1.29.0 (RC)	44
2018-07-08	1.30.0 (WMF)	35
2018-07-08	1.30.0 (RC)	33
2018-07-08	1.31.0 (WMF)	32
2018-07-08	1.32.0 (WMF)	14
2018-07-08	1.29.0 (WMF)	10
2018-07-08	1.28.0 (RC)	2
2018-07-08	1.28.0 (ALPHA)	2
2018-07-08	1.25.3	1
2018-07-15	1.30.0	30083
2018-07-15	1.29.1	9943
2018-07-15	1.28.2	8731
2018-07-15	1.29.0	4994
2018-07-15	1.29.2	4393
2018-07-15	1.31.0	3943
2018-07-15	1.28.1	2535
2018-07-15	1.28.0	2191
2018-07-15	1.31.0 (ALPHA)	541
2018-07-15	1.30.0 (ALPHA)	342
2018-07-15	1.32.0 (ALPHA)	260
2018-07-15	1.29.0 (ALPHA)	80
2018-07-15	1.31.0 (RC)	76
2018-07-15	1.28.3	51
2018-07-15	1.29.0 (RC)	44
2018-07-15	1.30.0 (WMF)	35
2018-07-15	1.30.0 (RC)	33
2018-07-15	1.31.0 (WMF)	32
2018-07-15	1.32.0 (WMF)	14
2018-07-15	1.29.0 (WMF)	10
2018-07-15	1.28.0 (RC)	2
2018-07-15	1.28.0 (ALPHA)	2
2018-07-15	1.25.3	1
2018-07-22	1.30.0	30367
2018-07-22	1.29.1	9950
2018-07-22	1.28.2	8732
2018-07-22	1.29.0	4998
2018-07-22	1.31.0	4742
2018-07-22	1.29.2	4403
2018-07-22	1.28.1	2537
2018-07-22	1.28.0	2197
2018-07-22	1.31.0 (ALPHA)	541
2018-07-22	1.30.0 (ALPHA)	342
2018-07-22	1.32.0 (ALPHA)	284
2018-07-22	1.29.0 (ALPHA)	80
2018-07-22	1.31.0 (RC)	76
2018-07-22	1.28.3	51
2018-07-22	1.29.0 (RC)	44
2018-07-22	1.30.0 (WMF)	35
2018-07-22	1.30.0 (RC)	33
2018-07-22	1.31.0 (WMF)	32
2018-07-22	1.32.0 (WMF)	18
2018-07-22	1.29.0 (WMF)	10
2018-07-22	1.28.0 (RC)	2
2018-07-22	1.28.0 (ALPHA)	2
2018-07-22	1.25.3	1
2018-07-29	1.30.0	30832
2018-07-29	1.29.1	9954
2018-07-29	1.28.2	8725
2018-07-29	1.31.0	5465
2018-07-29	1.29.0	5002
2018-07-29	1.29.2	4410
2018-07-29	1.28.1	2537
2018-07-29	1.28.0	2198
2018-07-29	1.31.0 (ALPHA)	542
2018-07-29	1.30.0 (ALPHA)	342
2018-07-29	1.32.0 (ALPHA)	292
2018-07-29	1.29.0 (ALPHA)	80
2018-07-29	1.31.0 (RC)	78
2018-07-29	1.28.3	52
2018-07-29	1.29.0 (RC)	44
2018-07-29	1.30.0 (WMF)	35
2018-07-29	1.30.0 (RC)	33
2018-07-29	1.31.0 (WMF)	32
2018-07-29	1.32.0 (WMF)	19
2018-07-29	1.29.0 (WMF)	10
2018-07-29	1.28.0 (ALPHA)	3
2018-07-29	1.28.0 (RC)	2
2018-07-29	1.25.3	1
2018-08-05	1.30.0	31228
2018-08-05	1.29.1	9957
2018-08-05	1.28.2	8721
2018-08-05	1.31.0	6192
2018-08-05	1.29.0	5012
2018-08-05	1.29.2	4423
2018-08-05	1.28.1	2536
2018-08-05	1.28.0	2210
2018-08-05	1.31.0 (ALPHA)	541
2018-08-05	1.30.0 (ALPHA)	342
2018-08-05	1.32.0 (ALPHA)	302
2018-08-05	1.29.0 (ALPHA)	80
2018-08-05	1.31.0 (RC)	78
2018-08-05	1.28.3	53
2018-08-05	1.29.0 (RC)	44
2018-08-05	1.30.0 (WMF)	35
2018-08-05	1.30.0 (RC)	33
2018-08-05	1.31.0 (WMF)	32
2018-08-05	1.32.0 (WMF)	19
2018-08-05	1.29.0 (WMF)	10
2018-08-05	1.28.0 (ALPHA)	3
2018-08-05	1.28.0 (RC)	2
2018-08-05	1.25.3	1
2018-08-12	1.30.0	31548
2018-08-12	1.29.1	9957
2018-08-12	1.28.2	8719
2018-08-12	1.31.0	6682
2018-08-12	1.29.0	5012
2018-08-12	1.29.2	4427
2018-08-12	1.28.1	2537
2018-08-12	1.28.0	2212
2018-08-12	1.31.0 (ALPHA)	541
2018-08-12	1.30.0 (ALPHA)	342
2018-08-12	1.32.0 (ALPHA)	310
2018-08-12	1.29.0 (ALPHA)	80
2018-08-12	1.31.0 (RC)	78
2018-08-12	1.28.3	53
2018-08-12	1.29.0 (RC)	44
2018-08-12	1.30.0 (WMF)	35
2018-08-12	1.30.0 (RC)	33
2018-08-12	1.31.0 (WMF)	32
2018-08-12	1.32.0 (WMF)	19
2018-08-12	1.29.0 (WMF)	10
2018-08-12	1.28.0 (ALPHA)	3
2018-08-12	1.28.0 (RC)	2
2018-08-12	1.25.3	1
2018-08-19	1.30.0	31877
2018-08-19	1.29.1	9959
2018-08-19	1.28.2	8718
2018-08-19	1.31.0	7100
2018-08-19	1.29.0	5013
2018-08-19	1.29.2	4438
2018-08-19	1.28.1	2537
2018-08-19	1.28.0	2216
2018-08-19	1.31.0 (ALPHA)	541
2018-08-19	1.30.0 (ALPHA)	342
2018-08-19	1.32.0 (ALPHA)	315
2018-08-19	1.29.0 (ALPHA)	80
2018-08-19	1.31.0 (RC)	78
2018-08-19	1.28.3	56
2018-08-19	1.29.0 (RC)	44
2018-08-19	1.30.0 (WMF)	35
2018-08-19	1.30.0 (RC)	33
2018-08-19	1.31.0 (WMF)	32
2018-08-19	1.32.0 (WMF)	21
2018-08-19	1.29.0 (WMF)	10
2018-08-19	1.28.0 (ALPHA)	3
2018-08-19	1.28.0 (RC)	2
2018-08-19	1.25.3	1
2018-08-26	1.30.0	32281
2018-08-26	1.29.1	9962
2018-08-26	1.28.2	8717
2018-08-26	1.31.0	7487
2018-08-26	1.29.0	5016
2018-08-26	1.29.2	4440
2018-08-26	1.28.1	2536
2018-08-26	1.28.0	2218
2018-08-26	1.31.0 (ALPHA)	540
2018-08-26	1.30.0 (ALPHA)	343
2018-08-26	1.32.0 (ALPHA)	320
2018-08-26	1.29.0 (ALPHA)	80
2018-08-26	1.31.0 (RC)	78
2018-08-26	1.28.3	56
2018-08-26	1.29.0 (RC)	44
2018-08-26	1.30.0 (WMF)	35
2018-08-26	1.30.0 (RC)	33
2018-08-26	1.31.0 (WMF)	32
2018-08-26	1.32.0 (WMF)	21
2018-08-26	1.29.0 (WMF)	10
2018-08-26	1.28.0 (ALPHA)	3
2018-08-26	1.28.0 (RC)	2
2018-08-26	1.25.3	1
2018-09-02	1.31.0	3125
2018-09-02	1.30.0	1395
2018-09-02	1.32.0 (ALPHA)	88
2018-09-02	1.29.2	33
2018-09-02	1.29.1	21
2018-09-02	1.29.0	17
2018-09-02	1.28.2	15
2018-09-02	1.28.0	13
2018-09-02	1.31.0 (RC)	13
2018-09-02	1.31.0 (ALPHA)	11
2018-09-02	1.32.0 (WMF)	7
2018-09-02	1.28.3	5
2018-09-02	1.30.0 (ALPHA)	1
2018-09-02	1.31.0 (WMF)	1
2018-09-02	1.28.1	1
2018-09-09	1.31.0	3551
2018-09-09	1.30.0	1280
2018-09-09	1.32.0 (ALPHA)	88
2018-09-09	1.29.2	47
2018-09-09	1.29.0	23
2018-09-09	1.29.1	20
2018-09-09	1.28.2	18
2018-09-09	1.28.0	17
2018-09-09	1.31.0 (ALPHA)	14
2018-09-09	1.31.0 (RC)	13
2018-09-09	1.32.0 (WMF)	8
2018-09-09	1.28.3	4
2018-09-09	1.30.0 (ALPHA)	1
2018-09-09	1.31.0 (WMF)	1
2018-09-16	1.31.0	4126
2018-09-16	1.30.0	1050
2018-09-16	1.31.1	284
2018-09-16	1.32.0 (ALPHA)	114
2018-09-16	1.29.2	75
2018-09-16	1.29.0	42
2018-09-16	1.29.3	32
2018-09-16	1.29.1	23
2018-09-16	1.28.0	20
2018-09-16	1.28.2	18
2018-09-16	1.31.0 (ALPHA)	16
2018-09-16	1.31.0 (RC)	13
2018-09-16	1.32.0 (WMF)	12
2018-09-16	1.30.1	5
2018-09-16	1.28.3	4
2018-09-16	1.31.0 (WMF)	1
2018-09-16	1.30.0 (ALPHA)	1
2018-09-23	1.31.0	4011
2018-09-23	1.31.1	1163
2018-09-23	1.30.0	857
2018-09-23	1.32.0 (ALPHA)	143
2018-09-23	1.29.2	70
2018-09-23	1.29.3	62
2018-09-23	1.29.0	49
2018-09-23	1.30.1	31
2018-09-23	1.29.1	27
2018-09-23	1.28.0	20
2018-09-23	1.31.0 (ALPHA)	18
2018-09-23	1.28.2	17
2018-09-23	1.31.0 (RC)	14
2018-09-23	1.32.0 (WMF)	14
2018-09-23	1.31.0 (WMF)	1
2018-09-23	1.28.3	1
2018-09-30	1.31.0	3972
2018-09-30	1.31.1	2098
2018-09-30	1.30.0	902
2018-09-30	1.32.0 (ALPHA)	159
2018-09-30	1.29.3	79
2018-09-30	1.29.2	73
2018-09-30	1.29.0	53
2018-09-30	1.30.1	53
2018-09-30	1.29.1	32
2018-09-30	1.28.0	29
2018-09-30	1.32.0 (WMF)	23
2018-09-30	1.31.0 (ALPHA)	22
2018-09-30	1.28.2	14
2018-09-30	1.31.0 (RC)	13
2018-09-30	1.31.0 (WMF)	3
2018-09-30	1.28.3	1
2018-10-07	1.31.0	3389
2018-10-07	1.31.1	3049
2018-10-07	1.30.0	1405
2018-10-07	1.32.0 (ALPHA)	162
2018-10-07	1.29.3	98
2018-10-07	1.30.1	82
2018-10-07	1.29.0	58
2018-10-07	1.29.2	58
2018-10-07	1.28.0	38
2018-10-07	1.32.0 (WMF)	37
2018-10-07	1.29.1	30
2018-10-07	1.31.0 (ALPHA)	20
2018-10-07	1.28.2	14
2018-10-07	1.31.0 (RC)	12
2018-10-07	1.31.0 (WMF)	3
2018-10-07	1.28.3	1
2018-10-07	1.28.1	1
2018-10-14	1.31.1	3908
2018-10-14	1.31.0	2844
2018-10-14	1.30.0	1577
2018-10-14	1.32.0 (ALPHA)	147
2018-10-14	1.30.1	123
2018-10-14	1.29.3	110
2018-10-14	1.29.2	47
2018-10-14	1.29.0	43
2018-10-14	1.32.0 (WMF)	41
2018-10-14	1.28.0	39
2018-10-14	1.29.1	36
2018-10-14	1.31.0 (ALPHA)	17
2018-10-14	1.31.0 (RC)	14
2018-10-14	1.33.0 (ALPHA)	10
2018-10-14	1.28.2	9
2018-10-14	1.32.0 (RC)	4
2018-10-14	1.31.0 (WMF)	3
2018-10-14	1.28.1	3
2018-10-14	1.28.3	1
2018-10-21	1.31.1	4196
2018-10-21	1.31.0	2684
2018-10-21	1.30.0	1749
2018-10-21	1.30.1	415
2018-10-21	1.32.0 (ALPHA)	129
2018-10-21	1.29.3	80
2018-10-21	1.29.1	55
2018-10-21	1.32.0 (WMF)	42
2018-10-21	1.29.0	41
2018-10-21	1.28.0	40
2018-10-21	1.29.2	26
2018-10-21	1.33.0 (ALPHA)	25
2018-10-21	1.31.0 (ALPHA)	18
2018-10-21	1.31.0 (RC)	12
2018-10-21	1.28.2	10
2018-10-21	1.32.0 (RC)	7
2018-10-21	1.28.1	4
2018-10-21	1.31.0 (WMF)	3
2018-10-21	1.28.3	2
2018-10-28	1.31.1	4483
2018-10-28	1.31.0	2643
2018-10-28	1.30.0	1753
2018-10-28	1.30.1	446
2018-10-28	1.32.0 (ALPHA)	116
2018-10-28	1.29.3	80
2018-10-28	1.29.1	64
2018-10-28	1.33.0 (ALPHA)	48
2018-10-28	1.29.0	39
2018-10-28	1.32.0 (WMF)	34
2018-10-28	1.28.0	33
2018-10-28	1.29.2	26
2018-10-28	1.31.0 (ALPHA)	18
2018-10-28	1.31.0 (RC)	12
2018-10-28	1.28.2	10
2018-10-28	1.32.0 (RC)	8
2018-10-28	1.28.1	4
2018-10-28	1.33.0 (WMF)	2
2018-10-28	1.31.0 (WMF)	1
2018-10-28	1.28.3	1
2018-11-04	1.31.1	4715
2018-11-04	1.31.0	2592
2018-11-04	1.30.0	1509
2018-11-04	1.30.1	440
2018-11-04	1.32.0 (ALPHA)	106
2018-11-04	1.33.0 (ALPHA)	84
2018-11-04	1.29.3	69
2018-11-04	1.29.1	60
2018-11-04	1.29.0	31
2018-11-04	1.32.0 (WMF)	22
2018-11-04	1.29.2	22
2018-11-04	1.28.0	21
2018-11-04	1.31.0 (ALPHA)	16
2018-11-04	1.32.0 (RC)	14
2018-11-04	1.31.0 (RC)	13
2018-11-04	1.28.2	9
2018-11-04	1.31.0 (WMF)	3
2018-11-04	1.28.1	3
2018-11-04	1.33.0 (WMF)	2
2018-11-04	1.28.3	1
2018-11-11	1.31.1	4951
2018-11-11	1.31.0	2548
2018-11-11	1.30.0	1416
2018-11-11	1.30.1	424
2018-11-11	1.32.0 (ALPHA)	100
2018-11-11	1.33.0 (ALPHA)	86
2018-11-11	1.29.3	78
2018-11-11	1.29.1	64
2018-11-11	1.29.0	31
2018-11-11	1.32.0 (RC)	21
2018-11-11	1.29.2	21
2018-11-11	1.31.0 (ALPHA)	17
2018-11-11	1.28.0	15
2018-11-11	1.31.0 (RC)	13
2018-11-11	1.32.0 (WMF)	13
2018-11-11	1.28.2	12
2018-11-11	1.33.0 (WMF)	4
2018-11-11	1.31.0 (WMF)	3
2018-11-11	1.28.3	2
2018-11-11	1.28.1	2
2018-11-18	1.31.1	5105
2018-11-18	1.31.0	2479
2018-11-18	1.30.0	1619
2018-11-18	1.30.1	273
2018-11-18	1.32.0 (ALPHA)	95
2018-11-18	1.33.0 (ALPHA)	84
2018-11-18	1.29.3	72
2018-11-18	1.29.1	45
2018-11-18	1.32.0 (RC)	37
2018-11-18	1.29.0	29
2018-11-18	1.29.2	18
2018-11-18	1.28.0	16
2018-11-18	1.31.0 (ALPHA)	16
2018-11-18	1.28.2	15
2018-11-18	1.31.0 (RC)	13
2018-11-18	1.32.0 (WMF)	9
2018-11-18	1.33.0 (WMF)	4
2018-11-18	1.31.0 (WMF)	3
2018-11-18	1.28.3	2
2018-11-18	1.28.1	1
2018-11-18	SDBS	1
2018-11-25	1.31.1	5195
2018-11-25	1.31.0	2379
2018-11-25	1.30.0	1589
2018-11-25	1.30.1	117
2018-11-25	1.33.0 (ALPHA)	102
2018-11-25	1.32.0 (ALPHA)	90
2018-11-25	1.29.3	66
2018-11-25	1.32.0 (RC)	39
2018-11-25	1.29.0	29
2018-11-25	1.29.1	28
2018-11-25	1.28.0	17
2018-11-25	1.29.2	15
2018-11-25	1.28.2	15
2018-11-25	1.31.0 (ALPHA)	14
2018-11-25	1.31.0 (RC)	13
2018-11-25	1.32.0 (WMF)	10
2018-11-25	1.31.0 (WMF)	3
2018-11-25	1.33.0 (WMF)	3
2018-11-25	1.28.3	2
2018-11-25	1.28.1	1
2018-11-25	SDBS	1
2018-12-02	1.31.1	5333
2018-12-02	1.31.0	2376
2018-12-02	1.30.0	1525
2018-12-02	1.30.1	138
2018-12-02	1.32.0 (ALPHA)	85
2018-12-02	1.33.0 (ALPHA)	84
2018-12-02	1.29.3	63
2018-12-02	1.32.0 (RC)	48
2018-12-02	1.29.0	31
2018-12-02	1.29.1	23
2018-12-02	1.28.0	16
2018-12-02	1.28.2	15
2018-12-02	1.31.0 (ALPHA)	13
2018-12-02	1.29.2	12
2018-12-02	1.31.0 (RC)	10
2018-12-02	1.32.0 (WMF)	8
2018-12-02	1.33.0 (WMF)	3
2018-12-02	1.28.3	3
2018-12-02	1.28.1	2
2018-12-02	1.31.0 (WMF)	1
2018-12-02	SDBS	1
2018-12-09	1.31.1	5470
2018-12-09	1.31.0	2306
2018-12-09	1.30.0	1629
2018-12-09	1.30.1	146
2018-12-09	1.33.0 (ALPHA)	92
2018-12-09	1.32.0 (ALPHA)	87
2018-12-09	1.29.3	55
2018-12-09	1.32.0 (RC)	47
2018-12-09	1.29.0	30
2018-12-09	1.29.1	20
2018-12-09	1.28.0	16
2018-12-09	1.28.2	16
2018-12-09	1.31.0 (ALPHA)	13
